170,437,2,1,1,2000
171,415,1,1,1,2000
171,437,2,1,1,2000
172,416,1,1,1,2000
172,436,2,1,1,2000
173,416,1,1,1,2000
173,436,2,1,1,2000
174,422,1,1,1,2000
174,444,2,1,1,2000
175,422,1,1,1,2000
175,444,2,1,1,2000
176,423,1,1,1,2000
176,443,2,1,1,2000
177,423,1,1,1,2000
177,443,2,1,1,2000
181,464,1,1,1,2000
181,472,2,1,1,2000
182,464,1,1,1,2000
182,472,2,1,1,2000
183,465,1,1,1,2000
183,471,2,1,1,2000
184,465,1,1,1,2000
184,471,2,1,1,2000
188,485,1,1,1,2000
188,493,2,1,1,2000
189,486,1,1,1,2000
189,492,2,1,1,2000
190,517,1,1,1,2000
202,221,1,3,3,2000
202,228,2,3,3,2000
211,235,1,21,21,2000
211,242,2,21,21,2000
241,263,1,2,2,1755
241,277,2,2,2,2000
241,298,3,2,2,1755
241,312,4,2,2,2000
241,333,5,2,2,1755
241,347,6,2,2,2000
242,263,1,2,2,1755
242,277,2,2,2,2000
242,298,3,2,2,1755
242,312,4,2,2,2000
242,333,5,2,2,1755
242,347,6,2,2,2000
243,263,1,2,2,1755
243,277,2,2,2,2000
243,298,3,2,2,1755
243,312,4,2,2,2000
243,333,5,2,2,1755
243,347,6,2,2,2000
244,263,1,2,2,1755
244,277,2,2,2,2000
244,298,3,2,2,1755
244,312,4,2,2,2000
244,333,5,2,2,1755
244,347,6,2,2,2000
245,263,1,2,2,1755
245,277,2,2,2,2000
245,298,3,2,2,1755
245,312,4,2,2,2000
245,333,5,2,2,1755
245,347,6,2,2,2000
246,263,1,2,2,1755
246,277,2,2,2,2000
246,298,3,2,2,1755
246,312,4,2,2,2000
246,333,5,2,2,1755
246,347,6,2,2,2000
247,263,1,2,2,2000
247,277,2,2,2,1755
247,298,3,2,2,2000
247,312,4,2,2,1755
247,333,5,2,2,2000
247,347,6,2,2,1755
248,263,1,2,2,2000
248,277,2,2,2,1755
248,298,3,2,2,2000
248,312,4,2,2,1755
248,333,5,2,2,2000
248,347,6,2,2,1755
249,263,1,2,2,2000
249,277,2,2,2,1755
249,298,3,2,2,2000
249,312,4,2,2,1755
249,333,5,2,2,2000
249,347,6,2,2,1755
250,263,1,2,2,2000
250,277,2,2,2,1755
250,298,3,2,2,2000
250,312,4,2,2,1755
250,333,5,2,2,2000
250,347,6,2,2,1755
251,263,1,2,2,2000
251,277,2,2,2,1755
251,298,3,2,2,2000
251,312,4,2,2,1755
251,333,5,2,2,2000
251,347,6,2,2,1755
252,263,1,2,2,2000
252,277,2,2,2,1755
252,298,3,2,2,2000
252,312,4,2,2,1755
252,333,5,2,2,2000
252,347,6,2,2,1755
259,417,1,1,1,1755
259,424,2,1,1,2000
260,417,1,1,1,1755
260,424,2,1,1,2000
261,417,1,1,1,1755
261,424,2,1,1,2000
262,417,1,1,1,1755
262,424,2,1,1,2000
263,417,1,1,1,1755
263,424,2,1,1,2000
264,417,1,1,1,1755
264,424,2,1,1,2000
265,417,1,1,1,1755
265,424,2,1,1,2000
266,417,1,1,1,1755
266,424,2,1,1,2000
267,417,1,1,1,2000
267,424,2,1,1,1755
268,417,1,1,1,2000
268,424,2,1,1,1755
269,417,1,1,1,2000
269,424,2,1,1,1755
270,417,1,1,1,2000
270,424,2,1,1,1755
271,417,1,1,1,2000
271,424,2,1,1,1755
272,417,1,1,1,2000
272,424,2,1,1,1755
273,417,1,1,1,2000
273,424,2,1,1,1755
274,417,1,1,1,2000
274,424,2,1,1,1755
278,438,1,1,1,1755
278,445,2,1,1,2000
279,438,1,1,1,1755
279,445,2,1,1,2000
280,438,1,1,1,1755
280,445,2,1,1,2000
281,438,1,1,1,1755
281,445,2,1,1,2000
282,438,1,1,1,2000
282,445,2,1,1,1755
283,438,1,1,1,2000
283,445,2,1,1,1755
284,438,1,1,1,2000
284,445,2,1,1,1755
285,438,1,1,1,2000
285,445,2,1,1,1755
288,466,1,4,4,2000
288,473,2,4,4,2000
295,487,1,2,2,2000
295,494,2,2,2,2000
298,514,1,1,1,2000
304,303,1,0,4,1900
304,304,1,0,1,1900
307,408,1,2,2,1830
307,409,1,2,2,2030
312,429,1,1,1,1930
312,430,1,1,1,2030
315,507,1,1,1,1930
318,208,1,1,1,1945
318,209,1,1,1,1630
318,209,1,2,5,1900
318,210,1,1,1,1630
318,216,2,1,1,1630
318,216,2,2,5,1900
318,217,2,1,1,1630
318,223,3,1,1,1630
318,223,3,2,5,1900
318,224,3,1,1,1630
318,230,4,1,1,1630
318,230,4,2,5,1900
318,231,4,1,1,1630
318,237,5,1,1,1630
318,237,5,2,5,1900
318,238,5,1,1,1630
318,244,6,1,1,1630
318,244,6,2,5,1900
318,245,6,1,1,1630
318,258,7,1,1,1600
318,258,7,2,5,1830
318,259,7,1,1,1630
318,265,8,1,1,1600
318,265,8,2,5,1830
318,266,8,1,1,1630
318,272,9,1,1,1600
318,272,9,2,5,1830
318,273,9,1,1,1630
318,279,10,1,1,1600
318,279,10,2,5,1830
318,280,10,1,1,1630
318,293,11,1,1,1600
318,293,11,2,5,1830
318,294,11,1,1,1630
318,300,12,1,1,1600
318,300,12,2,5,1830
318,301,12,1,1,1630
318,307,13,1,1,1600
318,307,13,2,5,1830
318,308,13,1,1,1630
318,314,14,1,1,1600
318,314,14,2,5,1830
318,315,14,1,1,1630
318,328,15,1,1,1600
318,328,15,2,5,1830
318,329,15,1,1,1630
318,335,16,1,1,1600
318,335,16,2,5,1830
318,336,16,1,1,1630
318,338,17,2,5,1830
318,339,17,2,5,1830
318,342,18,1,1,1600
318,342,18,2,5,1830
318,343,18,1,1,1630
318,349,19,1,1,1600
318,349,19,2,5,1830
318,350,19,1,1,1630
318,405,20,1,1,1600
318,405,20,2,5,1830
318,406,20,1,1,1630
318,412,21,1,1,1600
318,412,21,2,5,1830
318,413,21,1,1,1630
318,419,22,1,1,1600
318,419,22,2,5,1830
318,420,22,1,1,1630
318,426,23,2,2,1600
318,426,23,2,5,1830
318,427,23,0,1,1630
318,433,24,2,6,1830
321,440,1,1,1,1600
321,440,1,1,4,1830
321,441,1,1,1,1630
321,447,2,1,1,1600
321,447,2,1,4,1830
321,448,2,1,1,1630
321,461,3,1,1,1600
321,461,3,1,4,1830
321,462,3,1,1,1630
321,468,4,1,1,1600
321,468,4,1,3,1830
321,469,4,1,1,1630
321,475,5,1,1,1600
321,475,5,1,3,1830
321,476,5,1,1,1630
321,482,6,1,1,1600
321,482,6,1,3,1830
321,483,6,1,1,1630
321,489,7,1,1,1600
321,489,7,1,3,1830
321,490,7,1,1,1630
321,496,8,1,1,1600
321,496,8,1,3,1830
321,497,8,1,1,1630
321,479,9,3,5,2030
321,499,10,1,3,1830
321,500,10,2,3,1830
321,503,11,1,1,1600
321,503,11,1,4,1830
321,504,11,1,1,1630
321,511,12,3,6,1630
322,440,1,1,3,1830
322,441,1,1,3,1630
322,447,2,1,3,1830
322,448,2,1,3,1630
322,461,3,1,3,1830
322,462,3,1,3,1630
322,468,4,1,3,1830
322,469,4,1,3,1630
322,475,5,1,3,1830
322,476,5,1,3,1630
322,482,6,1,3,1830
322,483,6,1,3,1630
322,489,7,1,3,1830
322,490,7,1,3,1630
322,479,8,2,6,2030
322,496,9,1,3,1830
322,497,9,1,3,1630
322,499,10,1,3,1830
322,500,10,1,3,1830
322,503,11,1,3,1830
322,504,11,1,3,1630
322,511,12,2,6,1630
326,520,1,1,1,1630
328,524,1,1,1,2030
328,528,2,1,1,1630
333,338,1,0,2,2000
333,339,1,2,3,2000
333,339,1,2,3,2030
333,339,1,1,3,2045
342,352,1,0,1,2045
342,353,1,0,1,2000
342,353,1,1,2,2030
342,353,1,0,1,2045
342,354,1,0,1,2045
342,387,2,0,1,2045
342,388,2,0,1,2000
342,388,2,1,2,2030
342,388,2,0,1,2045
342,389,2,0,1,2045
347,401,1,0,1,2045
347,402,1,1,1,2045
347,403,1,0,1,2045
347,429,2,0,1,2045
347,430,2,1,1,2045
347,431,2,0,1,2045
350,479,1,1,1,1830
353,208,1,0,1,1800
353,208,1,1,1,2030
353,209,1,1,1,1800
353,209,1,2,5,2000
353,209,1,0,1,2030
353,210,1,0,1,1430
353,210,1,1,1,1800
353,210,1,1,1,2000
353,215,2,0,1,1800
353,215,2,1,1,2030
353,216,2,1,1,1800
353,216,2,2,5,2000
353,216,2,0,1,2030
353,217,2,0,1,1430
353,217,2,1,1,1800
353,217,2,1,1,2000
353,222,3,0,1,1800
353,222,3,1,1,2030
353,223,3,1,1,1800
353,223,3,2,5,2000
353,223,3,0,1,2030
353,224,3,0,1,1430
353,224,3,1,1,1800
353,224,3,1,1,2000
353,229,4,0,1,1800
353,229,4,1,1,2030
353,230,4,1,1,1800
353,230,4,2,5,2000
353,230,4,0,1,2030
353,231,4,0,1,1430
353,231,4,1,1,1800
353,231,4,1,1,2000
353,236,5,0,1,1800
353,236,5,1,1,2030
353,237,5,1,1,1800
353,237,5,2,5,2000
353,237,5,0,1,2030
353,238,5,0,1,1430
353,238,5,1,1,1800
353,238,5,1,1,2000
353,243,6,0,1,1800
353,243,6,1,1,2030
353,244,6,1,1,1800
353,244,6,2,5,2000
353,244,6,0,1,2030
353,245,6,0,1,1430
353,245,6,1,1,1800
353,245,6,1,1,2000
353,257,7,0,1,1800
353,257,7,1,1,2030
353,258,7,1,1,1800
353,258,7,2,5,2000
353,258,7,0,1,2030
353,259,7,0,1,1430
353,259,7,1,1,1800
353,259,7,1,1,2000
353,264,8,0,1,1800
353,264,8,1,1,2030
353,265,8,1,1,1800
353,265,8,2,5,2000
353,265,8,0,1,2030
353,266,8,0,1,1430
353,266,8,1,1,1800
353,266,8,1,1,2000
353,271,9,0,1,1800
353,271,9,1,1,2030
353,272,9,1,1,1800
353,272,9,2,5,2000
353,272,9,0,1,2030
353,273,9,0,1,1430
353,273,9,1,1,1800
353,273,9,1,1,2000
353,278,10,0,1,1800
353,278,10,1,1,2030
353,279,10,1,1,1800
353,279,10,2,5,2000
353,279,10,0,1,2030
353,280,10,0,1,1430
353,280,10,1,1,1800
353,280,10,1,1,2000
353,292,11,0,1,1800
353,292,11,1,1,2030
353,293,11,1,1,1800
353,293,11,2,5,2000
353,293,11,0,1,2030
353,294,11,0,1,1430
353,294,11,1,1,1800
353,294,11,1,1,2000
353,299,12,0,1,1800
353,299,12,1,1,2030
353,300,12,1,1,1800
353,300,12,2,5,2000
353,300,12,0,1,2030
353,301,12,0,1,1430
353,301,12,1,1,1800
353,301,12,1,1,2000
353,307,13,1,1,1800
353,307,13,2,5,2000
353,307,13,0,1,2030
353,308,13,0,1,1430
353,308,13,1,1,1800
353,308,13,1,1,2000
353,313,14,0,1,1800
353,313,14,1,1,2030
353,314,14,1,1,1800
353,314,14,2,5,2000
353,314,14,0,1,2030
353,315,14,0,1,1430
353,315,14,1,1,1800
353,315,14,1,1,2000
353,327,15,0,1,1800
353,327,15,1,1,2030
353,328,15,1,1,1800
353,328,15,2,5,2000
353,328,15,0,1,2030
353,329,15,0,1,1430
353,329,15,1,1,1800
353,329,15,1,1,2000
353,334,16,0,1,1800
353,334,16,1,1,2030
353,335,16,1,1,1800
353,335,16,2,5,2000
353,335,16,0,1,2030
353,336,16,0,1,1430
353,336,16,1,1,1800
353,336,16,1,1,2000
353,341,17,0,1,1800
353,341,17,1,1,2030
353,342,17,1,1,1800
353,342,17,2,5,2000
353,342,17,0,1,2030
353,343,17,0,1,1430
353,343,17,1,1,1800
353,343,17,1,1,2000
353,348,18,0,1,1800
353,348,18,1,1,2030
353,349,18,1,1,1800
353,349,18,2,5,2000
353,349,18,0,1,2030
353,350,18,0,1,1430
353,350,18,1,1,1800
353,350,18,1,1,2000
353,355,19,0,1,1800
353,355,19,1,1,2030
353,356,19,1,1,1800
353,356,19,2,5,2000
353,356,19,0,1,2030
353,357,19,0,1,1430
353,357,19,1,1,1800
353,357,19,1,1,2000
353,363,20,2,6,1430
353,363,20,1,2,1800
353,363,20,1,1,2030
353,364,20,1,2,1800
353,364,20,1,1,2000
353,383,21,0,1,1800
353,383,21,1,1,2030
353,384,21,1,1,1800
353,384,21,2,5,2000
353,384,21,0,1,2030
353,385,21,0,1,1430
353,385,21,1,1,1800
353,385,21,1,1,2000
353,390,22,0,1,1800
353,390,22,1,1,2030
353,391,22,1,1,1800
353,391,22,2,5,2000
353,391,22,0,1,2030
353,392,22,0,1,1430
353,392,22,1,1,1800
353,392,22,1,1,2000
353,397,23,0,1,1800
353,397,23,1,1,2030
353,398,23,1,1,1800
353,398,23,2,5,2000
353,398,23,0,1,2030
353,399,23,0,1,1430
353,399,23,1,1,1800
353,399,23,1,1,2000
353,404,24,0,1,1800
353,404,24,1,1,2030
353,405,24,1,1,1800
353,405,24,2,5,2000
353,405,24,0,1,2030
353,406,24,0,1,1430
353,406,24,1,1,1800
353,406,24,1,1,2000
353,411,25,0,1,1800
353,411,25,1,1,2030
353,412,25,1,1,1800
353,412,25,2,5,2000
353,412,25,0,1,2030
353,413,25,0,1,1430
353,413,25,1,1,1800
353,413,25,1,1,2000
353,418,26,0,1,1800
353,418,26,1,1,2030
353,419,26,1,1,1800
353,419,26,2,5,2000
353,419,26,0,1,2030
353,420,26,0,1,1430
353,420,26,1,1,1800
353,420,26,1,1,2000
353,425,27,0,1,1800
353,425,27,1,1,2030
353,426,27,1,1,1800
353,426,27,2,5,2000
353,426,27,0,1,2030
353,427,27,0,1,1430
353,427,27,1,1,1800
353,427,27,1,1,2000
353,432,28,0,1,1800
353,432,28,1,1,2030
353,433,28,1,1,1800
353,433,28,2,5,2000
353,433,28,0,1,2030
353,434,28,0,1,1430
353,434,28,1,1,1800
353,434,28,1,1,2000
353,439,29,0,1,1800
353,439,29,1,1,2030
353,440,29,1,1,1800
353,440,29,2,5,2000
353,440,29,0,1,2030
353,441,29,0,1,1430
353,441,29,1,1,1800
353,441,29,1,1,2000
353,446,30,0,1,1800
353,446,30,1,1,2030
353,447,30,1,1,1800
353,447,30,2,5,2000
353,447,30,0,1,2030
353,448,30,0,1,1430
353,448,30,1,1,1800
353,448,30,1,1,2000
353,304,31,0,8,2030
353,453,32,0,1,1800
353,453,32,0,1,2030
353,454,32,0,1,1800
353,454,32,0,5,2000
353,454,32,0,1,2030
353,455,32,0,1,1430
353,455,32,0,1,1800
353,455,32,0,1,2000
356,460,1,0,1,1930
356,461,1,0,1,1700
356,461,1,0,1,1930
356,462,1,0,1,1330
356,462,1,1,1,1700
356,462,1,0,1,1900
356,467,2,0,1,1930
356,468,2,0,1,1700
356,468,2,0,1,1930
356,469,2,0,1,1330
356,469,2,1,1,1700
356,469,2,0,1,1900
356,474,3,0,1,1930
356,475,3,0,1,1700
356,475,3,0,1,1930
356,476,3,0,1,1330
356,476,3,1,1,1700
356,476,3,0,1,1900
356,481,4,0,1,1930
356,482,4,0,1,1700
356,482,4,0,1,1930
356,483,4,0,1,1330
356,483,4,1,1,1700
356,483,4,0,1,1900
356,489,5,0,1,1700
356,489,5,0,1,1930
356,490,5,0,1,1330
356,490,5,1,1,1700
356,490,5,0,1,1900
356,495,6,0,1,1930
356,496,6,0,1,1700
356,496,6,0,1,1930
356,497,6,0,1,1330
356,497,6,1,1,1700
356,497,6,0,1,1900
356,499,7,1,1,1930
356,500,7,2,2,1930
356,503,8,1,1,1330
356,503,8,1,1,1700
356,503,8,1,1,1930
356,506,9,1,2,1930
356,507,9,2,3,1930
356,511,10,3,3,1330
356,518,11,0,3,1330
357,461,1,0,1,1700
357,461,1,0,1,1930
357,462,1,0,1,1330
357,462,1,0,1,1700
357,468,2,0,1,1700
357,468,2,0,1,1930
357,469,2,0,1,1330
357,469,2,0,1,1700
357,475,3,0,1,1700
357,475,3,0,1,1930
357,476,3,0,1,1330
357,476,3,0,1,1700
357,482,4,0,1,1700
357,482,4,0,1,1930
357,483,4,0,1,1330
357,483,4,0,1,1700
357,489,5,0,1,1700
357,489,5,0,1,1930
357,490,5,0,1,1330
357,490,5,0,1,1700
357,496,6,0,1,1700
357,496,6,0,1,1930
357,497,6,0,1,1330
357,497,6,0,1,1700
357,503,7,0,1,1700
357,503,7,0,1,1930
357,504,7,0,1,1330
357,504,7,0,1,1700
357,511,8,2,4,1330
357,499,9,0,1,1930
357,500,9,0,3,1930
357,507,10,2,4,1930
358,461,1,0,1,1700
358,461,1,0,1,1930
358,462,1,0,1,1330
358,462,1,0,1,1700
358,468,2,0,1,1700
358,468,2,0,1,1930
358,469,2,0,1,1330
358,469,2,0,1,1700
358,475,3,0,1,1700
358,475,3,0,1,1930
358,476,3,0,1,1330
358,476,3,0,1,1700
358,482,4,0,1,1700
358,482,4,0,1,1930
358,483,4,0,1,1330
358,483,4,0,1,1700
358,489,5,0,1,1700
358,489,5,0,1,1930
358,490,5,0,1,1330
358,490,5,0,1,1700
358,496,6,0,1,1700
358,496,6,0,1,1930
358,497,6,0,1,1330
358,497,6,0,1,1700
358,503,7,0,1,1700
358,503,7,0,1,1930
358,504,7,0,1,1330
358,504,7,0,1,1700
358,511,8,2,4,1330
358,499,9,0,1,1930
358,500,9,0,3,1930
358,508,10,0,4,1930
362,521,1,1,1,1930
364,528,1,1,1,1930
369,304,1,4,4,1930
374,430,1,4,4,1800
379,479,1,2,2,1800
382,500,1,1,1,1600
385,194,1,1,2,1700
385,195,1,1,2,1800
385,196,1,2,4,1700
385,202,2,1,2,1600
385,203,2,1,2,1400
385,203,2,1,2,1600
385,203,2,1,2,1800
385,209,3,1,2,1600
385,210,3,1,2,1400
385,210,3,1,2,1600
385,210,3,1,2,1800
385,216,4,1,2,1600
385,217,4,1,2,1400
385,217,4,1,2,1600
385,217,4,0,1,1800
385,218,4,0,1,1800
385,222,5,1,1,1730
385,223,5,1,2,1600
385,224,5,0,1,1400
385,224,5,1,2,1600
385,224,5,0,1,1800
385,225,5,0,1,1800
385,229,6,1,1,1730
385,230,6,1,2,1600
385,231,6,0,1,1400
385,231,6,1,2,1600
385,231,6,0,1,1800
385,232,6,0,1,1800
385,236,7,1,1,1730
385,237,7,1,2,1600
385,238,7,0,1,1400
385,238,7,1,2,1600
385,238,7,0,1,1800
385,239,7,0,1,1800
385,243,8,1,1,1730
385,244,8,1,2,1600
385,245,8,0,1,1400
385,245,8,1,2,1600
385,245,8,0,2,1800
385,257,9,1,1,1730
385,258,9,1,2,1600
385,259,9,0,1,1400
385,259,9,1,2,1600
385,259,9,0,1,1800
385,260,9,0,1,1800
385,264,10,1,1,1730
385,265,10,2,3,1600
385,266,10,0,1,1400
385,266,10,1,2,1600
385,266,10,0,1,1800
385,272,11,1,2,1600
385,273,11,0,1,1400
385,273,11,1,2,1600
385,273,11,1,2,1800
385,274,11,0,1,1800
385,278,12,1,1,1730
385,279,12,1,2,1600
385,280,12,0,1,1400
385,280,12,1,2,1600
385,280,12,0,1,1800
385,281,12,0,1,1800
385,292,13,1,1,1730
385,293,13,1,2,1600
385,294,13,0,1,1400
385,294,13,1,2,1600
385,294,13,0,1,1800
385,295,13,0,1,1800
385,299,14,1,1,1730
385,300,14,1,2,1600
385,301,14,0,1,1400
385,301,14,1,2,1600
385,301,14,0,1,1800
385,302,14,0,1,1800
385,306,15,1,1,1730
385,307,15,1,2,1600
385,308,15,0,1,1400
385,308,15,1,2,1600
385,308,15,0,1,1800
385,309,15,0,1,1800
385,313,16,1,1,1730
385,314,16,1,2,1600
385,315,16,0,1,1400
385,315,16,1,2,1600
385,315,16,0,1,1800
385,316,16,0,1,1800
385,327,17,1,1,1730
385,328,17,1,2,1600
385,329,17,0,1,1400
385,329,17,1,2,1600
385,329,17,0,1,1800
385,330,17,0,1,1800
385,334,18,1,1,1730
385,335,18,2,3,1600
385,336,18,0,1,1400
385,336,18,1,2,1600
385,336,18,0,1,1800
385,342,19,1,2,1600
385,343,19,0,1,1400
385,343,19,1,2,1600
385,343,19,1,2,1800
385,344,19,0,1,1800
385,348,20,1,1,1730
385,349,20,1,2,1600
385,350,20,0,1,1400
385,350,20,1,2,1600
385,350,20,0,1,1800
385,351,20,0,1,1800
385,411,21,1,1,1730
385,412,21,1,2,1600
385,413,21,0,1,1400
385,413,21,1,2,1600
385,413,21,0,1,1800
385,414,21,0,1,1800
385,418,22,1,1,1730
385,419,22,1,2,1600
385,420,22,0,1,1400
385,420,22,1,2,1600
385,420,22,0,1,1800
385,421,22,0,1,1800
385,425,23,1,1,1730
385,426,23,1,2,1600
385,427,23,0,1,1400
385,427,23,1,2,1600
385,427,23,1,2,1800
385,433,24,2,3,1600
385,434,24,0,1,1400
385,434,24,1,2,1600
385,434,24,0,1,1800
385,440,25,0,3,1500
385,441,25,7,7,1500
385,447,26,0,3,1500
385,448,26,7,7,1500
385,269,27,0,8,1800
385,339,28,0,8,1800
385,213,29,0,7,1600
388,458,1,2,2,1600
388,458,1,1,1,1800
388,461,2,1,1,1600
388,461,2,1,1,1800
388,462,2,1,1,1900
388,468,3,1,1,1600
388,469,3,1,1,1300
388,469,3,1,1,1800
388,475,4,1,1,1600
388,475,4,1,1,1800
388,476,4,1,1,1800
388,482,5,1,1,1900
388,483,5,1,1,1600
388,483,5,1,1,1800
388,489,6,1,1,1600
388,489,6,1,1,1800
388,490,6,1,1,1600
388,496,7,1,1,1900
388,497,7,1,1,1600
388,497,7,1,1,1800
388,503,8,1,1,1800
388,504,8,1,1,1600
388,504,8,1,1,1800
388,507,9,3,3,1900
388,510,10,1,1,1400
388,511,10,1,1,1300
388,511,10,1,1,1800
389,461,1,1,1,1800
389,462,1,1,1,1300
389,468,2,1,1,1800
389,469,2,1,1,1600
389,475,3,1,1,1800
389,476,3,1,1,1815
389,482,4,1,1,1800
389,483,4,1,1,1600
389,489,5,1,1,2015
389,491,5,1,1,1900
389,497,6,2,2,1600
390,461,1,1,1,1600
390,462,1,1,1,1600
390,468,2,1,1,1600
390,469,2,1,1,1800
390,475,3,1,1,1600
390,476,3,1,1,1300
390,482,4,1,1,1600
390,483,4,1,1,1800
390,489,5,1,1,1600
390,490,5,1,1,1300
390,497,6,2,2,1300
394,516,1,1,1,1800
394,521,2,1,1,1800
395,516,1,1,1,2000
395,521,2,1,1,1800
397,525,1,1,1,1600
397,529,2,1,1,1900
399,532,1,1,1,2000
402,217,1,1,1,1700
409,313,1,1,1,1945
409,314,1,4,10,1500
409,315,1,0,2,1600
418,324,1,4,8,1945
418,325,1,2,8,1945
429,341,1,1,2,1945
429,342,1,10,18,1500
429,342,1,0,2,1730
429,343,1,0,4,1600
450,352,1,5,20,1945
450,353,1,2,20,1945
450,354,1,0,5,1945
450,355,1,0,5,1945
473,370,1,1,2,1245
473,370,1,22,42,1500
473,371,1,1,2,1400
506,380,1,4,18,1945
506,381,1,10,26,1945
541,391,1,1,1,1245
541,391,1,10,20,1500
541,391,1,1,1,1730
541,392,1,3,6,1600
558,401,1,4,12,1945
558,402,1,4,12,1945
577,430,1,6,7,1945
577,431,1,1,2,1945
